ym,Nivel General,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad, gas y otros combustibles",Equipamiento y mantenimiento del hogar,Salud,Transporte,Información y comunicación,Recreación y cultura,Educación,Restaurantes y hoteles,Seguros y servicios financieros,"Cuidado personal, protección social y otros productos",Bienes,Servicios,Estacionales ,Regulados,Resto IPCBA
2013-01,7.22141142352567,6.99713065881487,5.54293023127602,6.25393931268713,6.93419924802145,8.31900074294205,7.72456112232479,7.24734324740936,8.60706799302636,6.82279590424441,7.83710529427331,7.80417331646764,10.2176806306732,7.89121017653167,6.43097889423811,8.10852908973648,7.20357747169811,7.03724023710718,7.29583925339058
2013-02,7.30037489746796,7.0713032756717,5.62872012569948,6.12124502837735,7.01117362991788,8.35995542347697,7.91619727833234,7.31382755210236,8.67951287047482,6.95517770487321,8.05817191889959,7.90049044872757,10.4882252539012,7.96784278296989,6.47613224455679,8.22517090876367,7.01049520754717,7.10846736501312,7.41022367355849
2013-03,7.41334453902044,7.14926573426573,5.63413843482096,6.59380451518808,7.07568033023953,8.36580609212481,7.9720640899142,7.36535288823943,8.68799046251666,7.23939332581505,8.30858367068866,7.94585271101773,10.6411417800736,8.01135451713396,6.61418731564607,8.31105005024523,7.37037909433962,7.12271279059431,7.51104705422196
2013-04,7.56204947534973,7.20124070666176,5.66303608346886,6.83401788362239,7.12609312965057,8.84751114413076,8.06041160590413,7.60802060036888,8.68721977233104,7.42742951609596,8.69267877955261,8.03595583474476,10.8360683409088,8.08993541017653,6.74705234646884,8.47768122028407,7.53074464150943,7.2514695218089,7.66257693042379
2013-05,7.67501911690221,7.25808833271991,5.809781955509,7.08944126883529,7.22312421668902,8.92747028231798,8.16434986000992,7.69057194536269,8.69723874474413,7.43553452429772,8.76180285686938,8.3895329202667,11.0133506871856,8.20098774662513,6.8576002041456,8.5930412610802,7.59403271698113,7.29694530347193,7.79406005257557
2013-06,7.81968942317605,7.45516010305484,5.84861317087962,7.26252077010892,7.29467786746597,8.94632243684993,8.44563276018371,7.75373203482104,8.76197672033637,7.59385235117217,8.89939889756597,8.61820843427738,11.1343395870143,8.38802326064382,6.99669328328819,8.74429109234623,7.69647358490566,7.34516059005441,7.96209902034802
2013-07,8.01162253867083,7.69608575634891,5.9000871075337,7.24363936996998,7.57438759323044,9.0587852897474,8.49305458861948,7.84514795377391,8.80821813147369,7.86780162839177,9.43608866767639,8.99602015307763,11.2612098916958,8.55622533748702,7.12800130203101,9.00385118413751,8.00272350943396,7.39666328254025,8.16610422332791
2013-08,8.17819512238851,7.96895436142804,5.98497395043692,7.22947831986577,7.66979246093305,9.41307578008915,8.52943297755651,8.08670759415848,9.06100451235771,7.87698730435377,9.75888506646698,9.21972446026199,11.4351314351995,8.70234683281412,7.28785454223965,9.17753213444723,8.17542486792453,7.52432421178705,8.33944968481949
2013-09,8.35283696621709,8.13570739786529,6.14481406952063,7.5850780224825,7.75327172017283,9.52423848439821,8.90945721913081,8.15042171948927,9.1272838683212,8.04503114107033,9.69628212851971,9.5074330553352,11.6745886327772,8.91471007268951,7.4669109314344,9.34800863917928,8.4553941509434,7.56432098361116,8.52576657540227
2013-10,8.53670082160098,8.35876665439823,6.39179866030818,7.94120220843642,7.80802110447944,9.599647102526,9.1524128881031,8.26344503746737,9.12111834683622,8.22172031986877,9.79083864937756,9.88089496816242,12.3517903915407,9.0160209761163,7.65894242129544,9.52297136772007,8.88714754716981,7.66897007153451,8.69439515358797
2013-11,8.73958507581768,8.61755870445344,6.44959395760399,8.1693524601153,7.97172718428733,9.77581723625557,9.17514938118874,8.62910871327886,9.20974771818275,8.31681908276946,9.86648386606384,10.229500846858,12.6601440459652,9.19006791277258,7.85875897155625,9.72997855203756,8.93005471698113,7.90949860346304,8.91137178565906
2013-12,8.93728194853452,8.96243430253956,6.52725638834523,8.26533291082158,8.06279546709437,10.0475482912333,9.35119479908042,8.95266566278479,9.21745462003897,8.47405624188367,9.86322329637908,10.349431211543,12.7660093333154,9.48166147455867,8.10632389226899,9.87289682480164,9.05287649056604,8.04428224550044,9.1307068593831
2014-01,9.36610548585618,9.29973021715127,6.57782727347906,8.1620096933946,8.23138020490977,10.2614227340267,9.78968430858923,10.1793010843706,9.61358937544867,9.16946594559497,9.91147972771344,10.778197800313,13.1516614515194,9.99925628245067,8.39177610692729,10.4612330328619,9.71203788679245,9.00804007616624,9.43789388467941
2014-02,9.77590862434503,9.91422598454177,6.95575433470243,8.42582481200258,8.39617043094155,10.9459509658247,10.2008900263953,10.5427486166924,9.87485334837452,9.59957171416854,10.0823335791945,11.1796227515383,13.3961598532565,10.5772479750779,8.93205929867145,10.726561126693,10.1094655471698,9.24473330120752,9.88187052584662
2014-03,10.1326851963909,10.2266172248804,7.11965818562726,8.79506108138633,8.533857001376,11.4822622585438,10.4880194533625,10.9870853863906,10.1576966464978,9.80219691921263,11.3135246921574,11.7575255450979,13.8448270234547,10.8720886812046,9.27563996431471,11.0995585919338,10.3690539245283,9.44088185344081,10.2816263860211
2014-04,10.4491154678823,10.3939116672801,7.19867519364887,9.78371217199478,9.05858377374035,11.7175891530461,10.5399885804154,11.3305876273044,10.3072105425085,10.1145099019206,11.411993896637,12.0334275239586,14.1960309132352,11.095492211838,9.61506859774475,11.3898813612707,10.9177293584906,9.90057077892609,10.5445926303246
2014-05,10.7096372943196,10.5265561280824,8.1640372687929,10.0244500237663,9.64781724642635,12.0179234769688,10.6679625557832,11.4696506312873,10.3180002051072,10.277150399836,12.1136684927959,12.2869590721008,14.3707926574323,11.2305734164071,9.83512630504497,11.6955854693804,10.9284561509434,10.438061644124,10.7886913414046
2014-06,10.9597843577572,10.7138825910931,8.23628139041266,10.2950834257578,10.1774226767982,12.1719910846954,11.0168053211257,11.7632896436813,10.5584555430212,10.5840600437427,12.1997475324734,12.3118151062324,14.491781557261,11.3124014537902,9.99965058149348,12.0423064808843,11.3736180377358,11.0078786673716,10.95908875083
2014-07,11.2035912882506,10.8865910931174,8.33245637731896,10.33389519271,10.4387019167565,12.4976783060921,11.1071016793801,12.2120587003591,11.0825248692442,10.9201477171759,12.4651579048123,12.4727579272345,14.841305045655,11.6137364485981,10.1548327854623,12.383900379464,11.5752817358491,11.3996278708542,11.18314070786
2014-08,11.4583493574659,11.1318479941111,8.68374341869504,10.3517276261746,11.2144085399521,12.7408060921248,11.1947995812819,12.3777154262191,11.3206681366014,11.0428035079625,13.0566252456266,12.5125275818451,15.4109611156819,11.8319445482866,10.34582626727,12.7094720501552,11.2486509056604,11.9535557655689,11.4584887708415
2014-09,11.7159893052922,11.3787291129923,9.12352950905533,10.8221891796366,11.3515530372746,13.3102711738484,11.3448604356471,12.7322983845818,11.5534165726592,11.1838306506732,13.1453127410519,12.6803058122333,15.6050474758237,12.1235381100727,10.6208984013953,12.9485236902494,11.3677183018868,12.2631198214678,11.7255822880377
2014-10,11.9419285883972,11.6423938167096,9.30865507070596,11.1830337156252,11.5158011901945,13.5891530460624,11.8190787200048,12.8580645276261,11.66593733976,11.4475135841706,13.2816045538746,12.7132400574577,15.7251961749592,12.3917522326064,10.8772863905611,13.1414313140252,11.7351109433962,12.3195536228087,11.965553726225
2014-11,12.1597986113913,11.8308030916452,9.40212090305152,11.6540197524244,11.7711176259213,13.7601225854383,11.9288635009041,12.982168563053,12.14299456466,11.8062952805687,13.4935415833835,12.7486599060952,16.0495136425556,12.7151678089304,11.1113572065809,13.3413887180718,12.1261025283019,12.3365385533093,12.1984498394535
2014-12,12.3367459581087,11.9731928597718,9.69154891529068,11.8029730201871,11.8708590785195,13.8680349182764,12.1861106798159,13.1029483832453,12.2801774177007,12.1164469277561,13.6076615223499,13.0046770576507,16.3729909094587,12.9710427829699,11.2561593300166,13.5548047935446,12.3679916981132,12.3995471664569,12.388894002929
2015-01,12.5782473857132,12.2363161575267,10.0595424097913,11.7080415361552,11.9760212622372,13.9668462109955,12.3894398894103,13.138960714954,12.6747707927392,12.6529984707129,13.7615604114703,13.5247895718543,16.8065344671783,13.6217705088266,11.392657389026,13.9130618091281,12.8726872830189,12.4231069087643,12.6377095973148
2015-02,12.7609584896527,12.3695020242915,10.3769650191581,11.6314669689251,12.1635785589707,14.2158246656761,12.5921194849166,13.2846721494061,12.8458640139473,12.9242460785319,14.002842568142,13.8174693737538,17.2434388276709,13.8516683281412,11.5286364440086,14.1469863362981,12.8308527924528,12.5118668681547,12.8658888272374
2015-03,12.9730647554247,12.5449175561281,10.5535115913664,11.8695824040106,12.3023492756291,14.3256872213967,12.9721437264909,13.4359239425827,13.0354537996103,13.0512245403595,15.1342602487515,14.0337168706987,17.3963553538433,14.0374049844237,11.7154778936032,14.3873197546233,12.8233440377358,12.5825460950768,13.1318031236072
2015-04,13.2802730153608,12.7766393080604,11.049286875982,12.8346317444454,12.45575596631,15.0251671619614,13.0767315946849,13.6065669912947,13.4076971592657,13.3473275066639,15.8111545153063,14.15861844221,17.5005402398069,14.254963655244,12.0632105914596,14.6507251811078,13.4154629811321,12.7156860341625,13.4366317072505
2015-05,13.5742246336861,13.022979020979,11.1445588113681,12.9898788122545,12.8758626280686,15.3502043090639,13.2592731534582,14.0071349270701,13.7259922059276,13.7379889019889,16.2943709425867,14.3263966725982,17.945846607232,14.503045482866,12.2874203309731,15.021799979002,13.6053272075472,13.0241542880936,13.7420499013071
2015-06,13.7575121133478,13.0727883695252,11.8769335942884,13.2862118977684,13.0840187030561,15.4496656760773,13.5223668591635,14.1888586932309,13.8038319146754,13.9795181464015,16.5369573271324,14.3742445383016,18.5239046841914,14.8219150571132,12.4898319013671,15.1845858143476,13.6460890188679,13.2356440678759,13.9395693897414
2015-07,14.0382070900623,13.3721858667648,11.9780753645561,13.429395848822,13.5133406077179,15.5159732540862,13.6685300289997,14.4392829075746,14.0666372679725,14.5468687205249,16.7945423322279,14.5892492335399,18.8280573351496,15.1459800623053,12.7384348301332,15.501825926537,14.2419623396226,13.2844072554423,14.2237616089215
2015-08,14.2952706621665,13.7251825542878,12.1054056289109,13.3979268485905,13.653737543712,15.9170690936107,14.1154645216546,14.5833322344094,14.3279012408984,14.7278805703643,17.9787812417303,14.7427352443025,19.5136611008457,15.4115964693666,12.9662775978332,15.7908669176428,14.3363581132075,13.3249519282503,14.5409720112428
2015-09,14.5321610839933,13.9704394552816,12.5641558011964,13.853702868611,13.9166430030062,16.0841381872214,14.310348748103,14.7694882875498,14.4157599220593,14.9229411010867,18.0968138643184,14.9446905216217,19.9850136897617,15.7226728971963,13.2517298124915,15.9741612046856,14.7021417358491,13.4169992935441,14.7886083848022
2015-10,14.77942626882,14.0592300331248,12.742056950685,14.3178706220267,14.2391765046144,16.466381872214,14.8774618470677,14.9057811121704,14.5598789867706,15.1390746531338,18.1861534736807,15.0956909289711,20.3967120294566,16.0129676012461,13.4484323385924,16.2785835345642,14.8474897735849,13.4613792732394,15.0863616434867
2015-11,15.0681905056454,14.3266845785793,12.9253764092951,14.7154289916188,14.4332386786913,17.0885029717682,15.2672302999644,15.1102203491014,14.9552430519947,15.5545914069442,18.2004999802936,15.2205925004824,20.6118034069299,16.2896242990654,13.7577587384766,16.5451934066264,15.164466490566,13.5211004804836,15.4141850332463
2015-12,15.6583992451849,15.0305123297755,13.0974077239022,15.2514509622299,14.5633362255585,17.9238484398217,16.2923213310828,15.5667459079933,15.1926156291662,16.4747800047844,18.2004999802936,15.9706233304033,20.8907500370905,16.9039840083074,14.4407680375499,17.0329100235478,15.6723801132075,13.6416386969398,16.101081164667
2016-01,16.3062455569451,15.7348814869341,13.2477658020233,15.6128199815557,14.8598502177933,18.6993870728083,16.5677577044632,16.2271566679438,15.5078279150856,17.3149991883672,18.2337577910781,17.5632737173852,21.1982634908218,17.9521622014538,15.1357144292362,17.630859568341,16.8389187924528,13.8723050111583,16.7626240483186
2016-02,16.953515492983,16.3255553919764,13.7471532927199,15.6972617988438,16.6383920980903,19.5438335809807,17.1296738907226,16.5401869358733,16.0180248179674,17.7272739388969,18.3048382102057,18.0896002401218,21.7267497268791,18.6347119418484,15.5716778116234,18.5120821022003,17.0775899245283,15.6524353078229,17.26202406833
2016-03,17.5160581978566,16.9059425837321,14.1395291782672,16.1514643688528,17.3750694572257,19.9910846953938,17.5369819239997,17.2454746014916,16.4079940518921,18.0104088920785,20.1398868287849,18.5388730570504,22.4619253334772,19.1691919003115,16.0647316369423,19.1529712177343,17.3972483396226,16.1510252031646,17.8693227939638
2016-04,18.6624695093254,17.2053400809717,14.3996080160984,17.4883723953572,21.1305519767921,20.5481983655275,17.9455891854531,19.5768575527261,16.5251389601067,18.3265042119472,21.4186822591452,18.7576061574084,22.7400317629446,19.8420002076843,16.6875364689241,20.8801673840985,17.9260792075472,21.3895065101547,18.3699020348018
2016-05,19.601961936522,17.8669381670961,19.3293662651267,18.219502167404,22.9844420196496,21.1950222882615,18.3600429736999,20.5907431992943,17.5771310634807,18.7144639378716,23.0222304301069,19.25845524516,23.7642364080223,20.4147964693666,17.5122338672732,21.9491704288093,18.4806543773585,24.479120158321,18.9795592020885
2016-06,20.2336697280604,18.3958917924181,19.9335077321719,18.4980028194534,23.9569211824819,21.7293833580981,19.9665386137225,20.7203875934457,18.7046508050456,19.4098736415829,23.127220773956,19.8338724353065,24.0011730035202,20.8466666666667,17.9170570080613,22.8335974082462,18.9445881509434,24.9903117762921,19.6582007877239
2016-07,20.6699861497707,18.9492086860508,20.2676367946633,18.3191540014707,24.2387992006941,22.0362184249629,20.6941063924631,20.8533562028317,18.956666495744,20.0652986381655,23.4493650588096,20.7746733271874,24.2885216406134,21.5558429906542,18.2102942831194,23.4289833965773,19.9175082264151,25.02099423139,20.1015878184779
2016-08,20.5132119533306,19.1251656238498,20.6171177329989,18.4686317525706,21.9382409135926,22.2234398216939,20.9266682360248,21.0062701036256,19.4290995795303,20.0690809753264,23.7102106335899,20.8716118603006,25.1556087560525,21.8052236760125,18.395578720634,22.8925592068753,19.2149033207547,22.5022934084391,20.4329488707169
2016-09,20.7887195485453,19.5052326094958,21.42580036938,18.9789540396592,22.1138726018633,22.5133729569094,21.1618285359391,21.1192934216037,19.5901738283253,20.3057472148179,23.8993236753056,21.065488926527,26.1655299893449,22.126041536864,18.7168422131312,23.1181521755433,19.515253509434,22.6069424963625,20.737187843947
2016-10,21.3916085539733,19.8658089804932,21.8231430382887,19.8637574295035,24.0073339818929,22.721396731055,22.1752265134706,21.3198544074275,19.7042359757973,20.5575428029526,24.0323549184435,21.3550617241601,27.5157325034056,22.5124517133956,19.0972721646667,23.968612031857,20.1449162264151,24.3207767739762,21.1422501978406
2016-11,21.8152447097951,20.0672119985278,22.7460616919811,20.4202342502651,24.7315436594536,23.0873885586924,22.3025508747502,21.8938355712771,20.4749261614193,20.9503655337981,24.1034353375712,21.7105030122419,28.2551091134699,22.9443219106957,19.3780533430852,24.5518211269929,20.5375168301887,25.2516605456085,21.4818657958649
2016-12,22.0861412992322,20.1321807140228,23.0932850015161,20.6494334686183,24.9380735151053,23.3077637444279,22.4454659741457,22.1160039561262,21.3689267767408,21.441529030825,24.1093043630037,22.3511672919838,28.6289984219684,23.2469557632399,19.5155894101478,24.9703217194367,20.7193359622642,25.497668087376,21.7695956775244
2017-01,22.5034373221097,20.4662281928598,23.3420756953442,20.3835204166616,25.5457374735975,23.9246842496285,22.6715316768258,22.4367907262699,22.0810445082556,22.0369769667145,24.1093043630037,23.1223257509165,29.1826906788234,24.0041898234683,19.7730154073669,25.5650668186522,21.0658113584906,25.8231212718077,22.2147515395181
2017-02,22.9881693044854,20.9112638940007,24.2306783912672,20.2072940153648,26.861348916292,24.1223068350669,23.5615029776066,22.7199030570876,23.2155004614911,22.2601348592031,24.1093043630037,23.3143386145831,30.094308431005,24.4185254413292,20.0377074609592,26.2950395212455,21.0465031320755,27.3665583434311,22.5767723332454
2017-03,23.6521541364673,21.4142300331248,24.7801852413375,20.6363213851885,28.8133541924119,24.6566679049034,23.7511902913497,22.8899920699272,24.1942769972311,22.4746474096097,27.727884599143,23.5852693866175,31.0143281901191,24.5828309449637,20.396858247402,27.2973900979407,21.2787381886792,28.5237252214108,23.2100139170616
2017-04,24.1524482633426,21.7412392344498,25.4100636767098,21.5599365419851,29.9820638217688,25.1773774145617,24.0324731915235,23.0024613520329,25.7056004512358,22.7658873709931,28.0161189592753,23.8568215595052,31.4033411110961,24.9776836967809,20.7913013076571,27.9152072053155,21.7303361509434,29.8496456024291,23.5714451003757
2017-05,24.5893410607752,22.0817835848362,26.0914160487361,22.2742828472417,30.6276728980973,25.736441307578,24.4098989767451,23.1598075398063,25.8944195467132,23.3299959418358,28.2671828250013,24.2222052612396,31.8377248695089,25.5063187954309,21.1924914202586,28.3933104855039,22.1240094339623,30.3674120322069,24.0024503124517
2017-06,24.9651380316538,22.3313717335296,26.3957444110593,22.4804047987585,31.5199252403614,25.8684063893016,24.7314579503849,23.2977624720443,26.0508696543944,23.7271413437222,29.090150613433,24.7112477327788,32.8736923242923,25.8609069574247,21.428638252385,28.923966673166,22.2977834716981,30.7755982652064,24.3998477309732
2017-07,25.4054890834196,22.608030180346,27.1055429059735,22.1851206799189,31.7221185111175,26.6640973254086,25.5675112818484,24.0113606757491,26.0763024305199,24.364735322261,29.0934111831178,25.5172046394957,33.4357865880798,26.0992473520249,21.6793171972577,29.5751100145486,22.8089151320755,31.2999395067909,24.8190607347845
2017-08,25.8181741005195,23.1207416267943,27.4396719684649,22.0088942786221,32.4766842829473,26.8916233283804,26.3574420130524,24.45403533783,26.5109716952107,24.6289585896384,29.7077025117253,25.7054890980426,32.9686350026301,26.396036344756,21.9798205286889,30.1115342042506,22.697356490566,31.7130568486453,25.2990036111591
2017-09,26.2274008632861,23.5235476628635,27.6555012818039,22.7793603009584,33.0843482414395,27.1854569093611,27.0778640368232,24.5033445304773,27.0011306532663,24.9888209537967,29.752046259438,25.957156443625,33.5660176955343,26.9831200415369,22.3804916372638,30.5319574640409,23.2272600377358,31.7727780558895,25.7577205126573
2017-10,26.6297111173863,23.8862896577107,28.4542503514624,23.4695803727041,33.3510482125172,27.4272845468053,27.270799421007,24.76263331878,28.1718090452261,25.5053801431891,30.6565282899886,26.2473506421114,33.89789696937,27.5033125649013,22.8091889632779,30.9055958183973,23.8923211698113,32.1678146652756,26.1303542938228
2017-11,26.9663145391549,24.2344136915716,28.6967196846487,23.7926621084149,33.6302158651697,27.7165676077266,27.4793255433068,25.2119564113302,28.8554112398728,25.7674420750461,30.6454423530604,26.7090514761057,34.6574383960725,27.9572633437175,23.1735297899872,31.2119408156225,24.2307514716981,32.4910762457718,26.4711491126736
2017-12,27.8562386542418,24.347026131763,28.9653775119222,23.958923326305,37.5781343394771,28.2509286775631,28.4453016924025,25.7560196380679,29.0989493385294,26.2061931857016,30.663701543295,27.4180698497095,35.3043929298788,28.3547138110073,23.4330318033129,32.8019867112624,24.688785509434,36.3609008950001,26.8891828956584
2018-01,28.3063880932851,24.7877305852043,29.6106078231386,23.3557674885333,38.4270208327856,28.5278603268945,28.6284928652639,26.121129278007,29.456549584658,26.7946167811496,30.663701543295,28.3793769697489,36.4033754366562,29.3230122533749,23.7210790381045,33.4319807118324,25.2894858867925,36.6211538623487,27.3567439533551
2018-02,29.040114387654,25.2782443871917,30.1854001157758,22.9786639690916,39.9068804283999,29.4542161961367,29.3658048553269,27.5250561787741,30.5278089426725,27.1523178097874,31.2669069349744,28.8727692472611,37.6107438328635,29.9133430944964,24.0708877520676,34.591990010949,25.0738773584906,38.9935651226005,27.9215907292358
2018-03,29.6591419133038,25.8775807876334,30.4974044160212,23.9919657765482,40.6609041271177,29.9313707280832,29.6159062792689,28.1378198536946,31.1065972720747,27.4484207760919,34.6272500520813,29.1089015715113,39.0113583885195,30.4185987538941,24.603385883412,35.308504042116,25.4418063396226,39.5655737497836,28.5837232233006
2018-04,30.5594407913904,26.2717243283033,30.844176199796,25.2690827026127,43.2905007931708,30.2778603268945,29.8867953540322,29.6575402518021,31.1073679622603,28.0606190622651,35.0700354152708,29.5587957892931,39.7482143965041,30.8407275181724,25.1841513892349,36.5633649303316,25.8365523018868,42.902838642669,29.1173206472798
2018-05,31.2701120568711,27.1141520058888,31.2961534856796,25.988149357904,44.2575592248837,31.2932763744428,30.1693774823823,30.0304063939553,32.0013685775818,29.1293994771376,35.1782863288046,30.1491265999185,39.8801259053451,31.5492544132918,25.9071239983604,37.2619340662637,26.8137630943396,43.1904866592122,29.8743804178757
2018-06,32.4136414897289,28.3371880750828,31.5792601372771,26.7785457470536,45.158484736939,32.3288447251114,31.8148499676946,31.823820513049,34.3203753461183,30.1614371881621,35.4978221579104,30.8979146281328,40.3464372901016,32.6370477673936,27.0042985107016,38.4584740449657,27.7459213584906,45.0171885395077,30.9286038367429
2018-07,33.2856979574274,29.4292039013618,32.4136797419853,26.6799428796613,45.6523133419224,33.1635401188707,32.2098153332966,33.0255243203749,34.6617910983489,31.475529184608,36.6833652952868,32.2643751045173,41.5907745168121,33.6573005192108,28.0106473183787,39.1839605237502,29.1430860754717,45.6078258001432,31.7900246504816
2018-08,34.5012743555609,30.5753603238866,33.0792287124073,26.7801191970652,48.0222569873531,34.2979197622585,33.823456728289,34.6144992025376,36.60855450723,31.9018526160208,37.0015968965187,32.5632689149497,42.9040082003696,36.2777460020768,28.8483198173942,40.8188686574775,29.2777073207547,48.7390799230852,32.8059233924884
2018-09,36.5756505797822,32.5016827383143,34.8108300024809,29.1638959646065,49.5324726772364,37.2024517087667,35.2675488462714,37.8450823747449,37.6289483129935,34.3544280978744,37.7410941010208,34.2963558947752,44.2516901123505,38.8637717549325,31.366527354707,42.4063509966553,30.6276741509434,50.7378227123227,34.9963260776627
2018-10,38.5024746191187,34.6905870445344,35.6064183918185,31.3425997473055,52.3301120079931,39.222882615156,37.4606460079036,40.0673202591084,37.7491759819506,35.5004762576037,39.1724841926276,35.5136801663701,45.5195529584721,40.9516855659398,33.3864910264344,44.2328849759273,32.668982754717,54.5545009661135,36.5817884788561
2018-11,39.5774153410339,35.9856301067354,38.0613639496099,32.7288092075061,53.4522033497226,40.354661961367,38.3584126777423,40.9609801213568,38.4882678699621,36.1710306028296,39.4483283879577,36.4401888386253,47.4671381654371,42.5239528556594,34.6933431655428,45.0532230438108,33.8634110943396,56.2858680752118,37.5310612441671
2018-12,40.5197896468416,36.6786297386824,38.7291705488326,33.2475232279898,54.5433965240712,40.9026745913819,40.5476121548456,41.7122527643877,40.2924535945031,36.7535105255963,39.5265820603918,37.9296866839611,48.4375699661465,43.42211298027,35.3462502310703,46.3176972687595,34.7553438867925,56.6666592590167,38.584695052621
2019-01,42.0667820852439,38.0121126242179,40.2873859470188,32.8494403750604,56.6032743494684,41.7568722139673,41.0725003380798,43.803738182855,46.0695472259255,39.0018398007655,40.0443605263306,39.824337885642,49.3248218982237,44.9956791277259,36.2098729314183,48.6242571955664,36.0865388301887,60.4658046813229,39.7656847103341
2019-02,43.4840899861498,39.6655664335664,41.0382732861041,32.7943696246552,60.3397843101167,42.2730312035661,42.7179728233921,45.2974188949577,46.3809060609168,39.5486576874445,40.4128049007077,40.9807648736145,50.4406084188662,46.2828471443406,37.1830054813898,50.5353885380889,36.4174603773585,64.559720832963,40.8499782602763
2019-03,45.2172517828248,41.5577802723592,42.7134338561623,34.6583834050385,63.1162827895074,42.9874628528975,43.4734740079236,47.4276868244959,48.0224761562917,40.2570354042786,46.5674562376483,41.9501502047467,51.9731344833632,47.7544529595016,38.6491918566801,52.5670070343317,37.3678541886792,67.9523237252214,42.3947575429564
2019-04,46.889317752946,42.849033492823,43.0398869807316,37.1386651066233,66.0039062568471,44.7647659732541,44.6213421017044,49.269302064492,48.8817957132602,41.5797727428064,48.0353647097243,43.451454666295,54.0165025693592,49.0857821391485,40.2399391983668,54.3320156585124,38.5440469811321,70.4332193802838,43.9937809836543
2019-05,48.3613813474615,44.1635671696724,44.2201753176944,38.0407764465949,68.9267644764634,46.0057578008915,46.8170377196893,50.152435245164,49.7318669880012,42.7144738910532,50.7585925104303,44.2754321977574,55.3230146473706,50.5203705088266,41.4928149187034,56.0489575990281,38.8588783396226,73.4653034251414,45.3404511674868
2019-06,49.6979966472584,45.4748524107471,45.5648190313422,38.7818714020484,71.2148550819902,46.8177005943536,48.2539840827018,50.8809924174248,55.4480760947595,43.7902786463673,51.3031076477842,45.2814801792338,56.5026564207005,51.5594566978193,42.6605739786692,57.5749145831146,39.3560651698113,75.4761000360246,46.6700226493355
2019-07,50.7954160223397,46.6572830327567,45.8068368387684,38.6240019175533,71.8528751347514,48.0931463595839,50.2275116825355,52.261095775677,55.5297692544354,44.8774304131638,51.9421793059958,47.2873621336535,57.9679664297371,52.7134917964694,43.5236776749906,58.9335995080467,41.2638252075472,76.4173939263508,47.6994824308468
2019-08,52.5193558074594,48.3015329407435,48.0436954544202,39.5366029242688,73.3826054566648,50.6479383358098,53.2118388035481,53.4423002557226,58.1809434929751,47.1954627588682,52.6523313833351,48.3922128508029,59.048464521263,54.58254807892,45.4138903400551,60.4775013873682,42.3504492830189,76.9948815633728,49.7177188753559
2019-09,55.1597329908875,51.0421299227089,51.2436585164154,43.6249505376868,74.4689199730059,54.2994056463596,56.6268600650115,55.1321096666696,59.6822479745667,50.5136531166701,53.4576920954692,51.4134637994983,59.6844964460569,58.507046728972,48.8092146824089,62.2860904714052,45.2799363018868,77.9641184038776,52.6339319792245
2019-10,56.684823151846,52.5889267574531,54.7226644981669,46.2908993406379,75.1297070964689,55.4532875185735,59.0888974591424,56.377028272046,60.8721936211671,51.7007666512884,54.5369406611226,52.5009152927556,63.5426980294836,61.284004569055,50.8078991890437,63.289081937216,47.5706428301887,78.6994015242605,54.2117294450458
2019-11,58.9545907458954,55.1735988222304,57.9289489208038,48.5697794407407,75.6294985056837,58.0964895988113,61.7328267979585,58.4895670536661,66.5907147984822,53.7502530585743,58.1483476439555,54.668982869884,64.5509388613895,64.2207219106957,53.4527437088594,65.1476603722646,50.4609770566038,80.277356357869,56.5395113565042
2019-12,61.0093701955617,57.2087438351122,60.2195391019103,49.5421715478962,77.2741483273298,59.1366084695394,65.6064756056637,60.6996161488359,71.2819059583632,55.394489055772,58.8298067080689,57.2496606135969,65.2323416236192,66.330066874351,55.3912237484026,67.3350149235823,51.9975900754717,82.6815458751866,58.6084542965517
2020-01,62.4952668074101,59.9455509753404,62.7855599966921,48.9904150771693,78.0314244647192,61.6783989598811,65.4947419825,62.2459302688206,71.337395651728,57.2959239799057,58.8271982523211,59.54138696053,68.049534548103,68.4199289719626,56.867790204226,68.8334136757008,53.4263988301887,83.1669861469148,60.2876647534497
2020-02,63.6497473789898,61.1875362532205,63.6859023623784,48.9767785104023,79.5112840603336,62.8459323922734,65.8955538748954,63.1844670367367,72.3531653163778,58.9055786087759,60.1431641770876,61.3695482709088,69.3703300378997,70.0902600207684,57.7340079247072,70.3087404196601,54.0351443018868,83.7318720613073,61.6219531186043
2020-03,65.39731856872,63.4056764814133,65.3877029522838,50.8874713077957,80.1986327662819,63.8925520059435,66.9992482106813,64.5097208436172,78.0400881960824,60.7573028159388,66.3558536544168,62.9379640246125,71.0339274105445,71.1735073727934,59.4026058703917,72.1474512921272,56.0909340754717,85.2369560640582,63.3837090333555
2020-04,66.683789180685,64.5096032388664,66.7802083965047,55.2359626564614,81.6557252911945,65.0951894502229,68.0165438727417,65.2199948320874,75.2748518100708,62.2626730059463,70.6774127145889,63.5792497052076,71.5456096327367,71.4170431983385,60.9258826886137,73.1741556552128,60.2835009056604,85.2769528358824,64.5352181704067
