ym,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y manteni-miento del hogar,Salud,Transporte,Comunicaciones,Recreación y cultura,Educación,Restaurantes y hoteles,Otros bienes y servicios,Estacional,Núcleo,Regulados,Bienes,Servicios
1969-08,4.22750653514734e-12,,,,,,,,,,,,,,,,,
1969-09,4.30627557522879e-12,,,,,,,,,,,,,,,,,
1969-10,4.37153769336209e-12,,,,,,,,,,,,,,,,,
1969-11,4.40274444430862e-12,,,,,,,,,,,,,,,,,
1969-12,4.72559828717802e-12,,,,,,,,,,,,,,,,,
1970-01,4.50279808888181e-12,,,,,,,,,,,,,,,,,
1970-02,4.56383529304082e-12,,,,,,,,,,,,,,,,,
1970-03,4.62272803328863e-12,,,,,,,,,,,,,,,,,
1970-04,4.65819170513351e-12,,,,,,,,,,,,,,,,,
1970-05,4.69263115540886e-12,,,,,,,,,,,,,,,,,
1970-06,4.72703859876016e-12,,,,,,,,,,,,,,,,,
1970-07,4.78519517975487e-12,,,,,,,,,,,,,,,,,
1970-08,4.83912684677529e-12,,,,,,,,,,,,,,,,,
1970-09,4.93777218669037e-12,,,,,,,,,,,,,,,,,
1970-10,5.13359054801434e-12,,,,,,,,,,,,,,,,,
1970-11,5.26629125511621e-12,,,,,,,,,,,,,,,,,
1970-12,5.75305255603398e-12,,,,,,,,,,,,,,,,,
1971-01,5.73672902476964e-12,,,,,,,,,,,,,,,,,
1971-02,5.92829046519526e-12,,,,,,,,,,,,,,,,,
1971-03,5.99073597401237e-12,,,,,,,,,,,,,,,,,
1971-04,6.04466764103278e-12,,,,,,,,,,,,,,,,,
1971-05,6.19154741548779e-12,,,,,,,,,,,,,,,,,
1971-06,6.38454916749556e-12,,,,,,,,,,,,,,,,,
1971-07,6.65913656890098e-12,,,,,,,,,,,,,,,,,
1971-08,6.83367032573321e-12,,,,,,,,,,,,,,,,,
1971-09,6.89541168222127e-12,,,,,,,,,,,,,,,,,
1971-10,6.96633902591103e-12,,,,,,,,,,,,,,,,,
1971-11,7.15441171161544e-12,,,,,,,,,,,,,,,,,
1971-12,8.00374744814583e-12,,,,,,,,,,,,,,,,,
1972-01,8.4209577031079e-12,,,,,,,,,,,,,,,,,
1972-02,8.72518351618152e-12,,,,,,,,,,,,,,,,,
1972-03,9.09431937122391e-12,,,,,,,,,,,,,,,,,
1972-04,9.53777530390512e-12,,,,,,,,,,,,,,,,,
1972-05,9.69105646316966e-12,,,,,,,,,,,,,,,,,
1972-06,1.02239077347162e-11,,,,,,,,,,,,,,,,,
1972-07,1.07312494877966e-11,,,,,,,,,,,,,,,,,
1972-08,1.07177745727725e-11,,,,,,,,,,,,,,,,,
1972-09,1.0980295363812e-11,,,,,,,,,,,,,,,,,
1972-10,1.15117383307004e-11,,,,,,,,,,,,,,,,,
1972-11,1.20730117508012e-11,,,,,,,,,,,,,,,,,
1972-12,1.31380421484892e-11,,,,,,,,,,,,,,,,,
1973-01,1.37454055392188e-11,,,,,,,,,,,,,,,,,
1973-02,1.47856305707698e-11,,,,,,,,,,,,,,,,,
1973-03,1.60557293308315e-11,,,,,,,,,,,,,,,,,
1973-04,1.67730685125891e-11,,,,,,,,,,,,,,,,,
1973-05,1.73534820732706e-11,,,,,,,,,,,,,,,,,
1973-06,1.68440278632029e-11,,,,,,,,,,,,,,,,,
1973-07,1.68426195585449e-11,,,,,,,,,,,,,,,,,
1973-08,1.69774327226339e-11,,,,,,,,,,,,,,,,,
1973-09,1.70661239091701e-11,,,,,,,,,,,,,,,,,
1973-10,1.73307891641207e-11,,,,,,,,,,,,,,,,,
1973-11,1.74684189375259e-11,,,,,,,,,,,,,,,,,
1973-12,1.88882140813589e-11,,,,,,,,,,,,,,,,,
1974-01,1.78076923324318e-11,,,,,,,,,,,,,,,,,
1974-02,1.80864406339634e-11,,,,,,,,,,,,,,,,,
1974-03,1.8301431142792e-11,,,,,,,,,,,,,,,,,
1974-04,1.88208074993144e-11,,,,,,,,,,,,,,,,,
1974-05,1.94473750444727e-11,,,,,,,,,,,,,,,,,
1974-06,2.01924002155315e-11,,,,,,,,,,,,,,,,,
1974-07,2.06558604757425e-11,,,,,,,,,,,,,,,,,
1974-08,2.10395914881506e-11,,,,,,,,,,,,,,,,,
1974-09,2.17349739200115e-11,,,,,,,,,,,,,,,,,
1974-10,2.25566236672407e-11,,,,,,,,,,,,,,,,,
1974-11,2.34896575101558e-11,,,,,,,,,,,,,,,,,
1974-12,2.64626846641766e-11,,,,,,,,,,,,,,,,,
1975-01,2.72276501489172e-11,,,,,,,,,,,,,,,,,
1975-02,2.84848821255119e-11,,,,,,,,,,,,,,,,,
1975-03,3.07951419032765e-11,,,,,,,,,,,,,,,,,
1975-04,3.37817079861696e-11,,,,,,,,,,,,,,,,,
1975-05,3.50955922183286e-11,,,,,,,,,,,,,,,,,
1975-06,4.25147972125909e-11,,,,,,,,,,,,,,,,,
1975-07,5.7281831760489e-11,,,,,,,,,,,,,,,,,
1975-08,7.01540564047618e-11,,,,,,,,,,,,,,,,,
1975-09,7.77355365039461e-11,,,,,,,,,,,,,,,,,
1975-10,8.84581761291738e-11,,,,,,,,,,,,,,,,,
1975-11,9.6378289484783e-11,,,,,,,,,,,,,,,,,
1975-12,1.15102019983461e-10,,,,,,,,,,,,,,,,,
1976-01,1.25345515955694e-10,,,,,,,,,,,,,,,,,
1976-02,1.49142663985176e-10,,,,,,,,,,,,,,,,,
1976-03,2.05177185915526e-10,,,,,,,,,,,,,,,,,
1976-04,2.74779442949705e-10,,,,,,,,,,,,,,,,,
1976-05,3.08005830803646e-10,,,,,,,,,,,,,,,,,
1976-06,3.16420451135792e-10,,,,,,,,,,,,,,,,,
1976-07,3.29837753696598e-10,,,,,,,,,,,,,,,,,
1976-08,3.48027288632919e-10,,,,,,,,,,,,,,,,,
1976-09,3.84764836054896e-10,,,,,,,,,,,,,,,,,
1976-10,4.1731587781143e-10,,,,,,,,,,,,,,,,,
1976-11,4.5050705804892e-10,,,,,,,,,,,,,,,,,
1976-12,5.15138639778488e-10,,,,,,,,,,,,,,,,,
1977-01,5.56517191187384e-10,,,,,,,,,,,,,,,,,
1977-02,6.02456729273081e-10,,,,,,,,,,,,,,,,,
1977-03,6.47919364190468e-10,,,,,,,,,,,,,,,,,
1977-04,6.86865389371737e-10,6.14590943969305e-10,,1.75712465116648e-09,7.52660369711903e-10,6.70554731995214e-10,4.98425068739048e-10,8.81879263731267e-10,,,,,7.96879385531586e-10,,,,,
1977-05,7.31483041494264e-10,6.54642304246331e-10,,1.83672757449614e-09,8.72476397413705e-10,7.06666314591057e-10,4.99795121154493e-10,9.07565067529266e-10,,,,,8.15103238423161e-10,,,,,
1977-06,7.87421542652469e-10,7.1923217398886e-10,,1.90900507543351e-09,9.07412969091921e-10,7.64569369443012e-10,5.55145238738489e-10,9.28018577961005e-10,,,,,8.54450193529971e-10,,,,,
1977-07,8.45309265485182e-10,7.63232259927002e-10,,2.00716573549033e-09,1.03449767949188e-09,8.26983259051981e-10,6.03371083762169e-10,9.47996425359448e-10,,,,,9.52610492059589e-10,,,,,
1977-08,9.41147598161279e-10,8.38822151154066e-10,,2.160022882743e-09,1.21457343149771e-09,9.18510555595116e-10,6.56529117481452e-10,1.18868192020736e-09,,,,,1.01805069107934e-09,,,,,
1977-09,1.01923489076051e-09,9.09899213054146e-10,,2.32606579030181e-09,1.28843262665636e-09,1.00629594504513e-09,7.2886788501697e-10,1.2219783325381e-09,,,,,1.18496461642717e-09,,,,,
1977-10,1.14657123739197e-09,1.01877122056775e-09,,2.78610231653828e-09,1.44506101511977e-09,1.11167639180822e-09,7.89832477399461e-10,1.45695587098645e-09,,,,,1.29720698310028e-09,,,,,
1977-11,1.25020325607369e-09,1.11100216993809e-09,,3.06349164446006e-09,1.55854156519241e-09,1.23339732969593e-09,8.75874509194265e-10,1.52545134778111e-09,,,,,1.49435593710913e-09,,,,,
1977-12,1.34160222838437e-09,1.16684843285958e-09,,3.24125522784655e-09,1.69289964776322e-09,1.33706247628572e-09,9.61363039813229e-10,1.77660142936153e-09,,,,,1.57615618588381e-09,,,,,
1978-01,1.52080899612758e-09,1.28333583986248e-09,,3.35309000970234e-09,2.1341790296317e-09,1.50828118686946e-09,1.09110974366074e-09,2.21468708302739e-09,,,,,1.77413349684228e-09,,,,,
1978-02,1.61516540822026e-09,1.36033599025422e-09,,3.49715665008425e-09,2.20217638390474e-09,1.61614897453721e-09,1.1826292450125e-09,2.31124667878653e-09,,,,,1.96859029076489e-09,,,,,
1978-03,1.76847857440886e-09,1.49007983340516e-09,,3.7374305045517e-09,2.32222688524196e-09,1.75826050432171e-09,1.33717115747474e-09,2.45917788214167e-09,,,,,2.2030153075065e-09,,,,,
1978-04,1.96432894265687e-09,1.67651609497639e-09,,4.38353275955261e-09,2.52481210624853e-09,1.93259228237061e-09,1.45965384341556e-09,2.67013443740857e-09,,,,,2.44075375204659e-09,,,,,
1978-05,2.13505387552744e-09,1.83700358791743e-09,,4.69950264540717e-09,2.66549628750309e-09,2.16264796804585e-09,1.59501502206157e-09,2.88751244362495e-09,,,,,2.67227951946455e-09,,,,,
1978-06,2.27364385665408e-09,1.94531149176517e-09,,4.90852136433414e-09,2.80383573240341e-09,2.30149077699193e-09,1.75668120708413e-09,3.04804871736244e-09,,,,,2.92492838909774e-09,,,,,
1978-07,2.42366030966576e-09,2.02428600498747e-09,,5.15905081015081e-09,3.12412671839296e-09,2.4655494324058e-09,1.87423170432935e-09,3.29016120131024e-09,,,,,3.23804731605299e-09,,,,,
1978-08,2.61288524463589e-09,2.20987611105989e-09,,5.43106816165158e-09,3.33890456844159e-09,2.63116462155225e-09,2.00685277814446e-09,3.46758351272974e-09,,,,,3.49276707806022e-09,,,,,
1978-09,2.77989737431691e-09,2.36105589351402e-09,,5.79392075081686e-09,3.52273189861422e-09,2.81794866946178e-09,2.15646250191111e-09,3.66260535638121e-09,,,,,3.71600927598201e-09,,,,,
1978-10,3.05112404869733e-09,2.6168769059877e-09,,6.79799198005484e-09,3.77408763578903e-09,3.02029805469711e-09,2.30607222567776e-09,4.00603406642111e-09,,,,,4.02498641818916e-09,,,,,
1978-11,3.31943809298938e-09,2.87918511061893e-09,,7.69120515042268e-09,4.09578546359113e-09,3.21237431729741e-09,2.47541070422681e-09,4.20914218163862e-09,,,,,4.27763528782237e-09,,,,,
1978-12,3.62023916518989e-09,3.14854461107359e-09,,8.17370630532883e-09,4.48735643474966e-09,3.45425965934025e-09,2.66420392707519e-09,4.69241582346762e-09,,,,,4.67897422991182e-09,,,,,
1979-01,4.08257918305925e-09,3.63564812655546e-09,,8.52776838762338e-09,5.11480788314501e-09,3.77241515427948e-09,2.93794039968118e-09,5.18615405202914e-09,1.3876068096233e-08,,,,5.27207780583762e-09,,,,,
1979-02,4.38645291996834e-09,3.92221278881925e-09,,9.1225926858782e-09,5.39007993113311e-09,4.04854423843908e-09,3.2938800172139e-09,5.47250319807348e-09,1.46165028510231e-08,,,,5.59886462246154e-09,,,,,
1979-03,4.72639846027921e-09,4.1853671489493e-09,,1.00978505870398e-08,5.80322247675067e-09,4.39284950008565e-09,3.59446951716264e-09,5.88157340670827e-09,1.5489069774098e-08,,,,5.96624092961669e-09,,,,,
1979-04,5.05731804800862e-09,4.39436755715547e-09,,1.17675585309915e-08,6.35751815089363e-09,4.78447338720263e-09,3.9191719396232e-09,6.19741366081698e-09,1.62200362344762e-08,,,,6.49411139576015e-09,,,,,
1979-05,5.40731376247047e-09,4.6995476403931e-09,,1.24307534382411e-08,6.89586961782776e-09,5.15057012110531e-09,4.24031222580361e-09,6.51991319739186e-09,1.71150020331374e-08,,,,6.89897085488547e-09,,,,,
1979-06,5.93155517144814e-09,5.24306152246233e-09,,1.29752765027354e-08,7.32448742338332e-09,5.56896638842265e-09,4.65050591898798e-09,7.21105158477132e-09,1.78626439971067e-08,,,,7.35125374937637e-09,,,,,
1979-07,6.35577494277666e-09,5.56629292300791e-09,,1.34572892961488e-08,8.07808568763692e-09,5.9736651588933e-09,5.06124763313851e-09,7.61821914127292e-09,1.87704697180288e-08,,,,8.11541303539808e-09,,,,,
1979-08,7.08351637484975e-09,6.49791012719818e-09,,1.37942587261946e-08,8.55922558752752e-09,6.46023760369763e-09,5.49856836414869e-09,7.99304161151037e-09,1.9524612302042e-08,,,,8.75283370812839e-09,,,,,
1979-09,7.56842127417275e-09,6.8888339676486e-09,,1.43715020107079e-08,9.08866705631553e-09,7.05358826255691e-09,6.04795938274231e-09,8.83924614774442e-09,2.05863331366135e-08,,,,9.32564253878857e-09,,,,,
1979-10,7.89694034259858e-09,6.95144947456057e-09,,1.66731497263687e-08,9.6931400884393e-09,7.55199036372884e-09,6.49651454355915e-09,9.51183367682533e-09,2.13361655269019e-08,,,,1.01366039924636e-08,,,,,
1979-11,8.30278813952372e-09,7.24252696615136e-09,,1.78100552816538e-08,1.00931521104731e-08,8.02019571048874e-09,6.96740155874774e-09,1.01347144189268e-08,2.21548903578736e-08,,,,1.08195842974229e-08,,,,,
1979-12,8.67899752478066e-09,7.48819411263933e-09,,1.8064491619413e-08,1.04570551926516e-08,8.40808391664753e-09,7.50898327857332e-09,1.13241098336841e-08,2.28858568182518e-08,,,,1.14176580150464e-08,,,,,
1980-01,9.30473288991365e-09,8.08868246496181e-09,,1.80972118394319e-08,1.10826308519635e-08,8.8759779566609e-09,8.15318192431577e-09,1.20618631983266e-08,2.44236067532166e-08,,,,1.25910256341789e-08,,,,,
1980-02,9.80212048961527e-09,8.5684526327873e-09,,1.82036746448667e-08,1.16645944150866e-08,9.29624206445734e-09,8.52857628614782e-09,1.27515745966062e-08,2.57772195595448e-08,,,,1.33029984323748e-08,,,,,
1980-03,1.03702433914624e-08,8.99406884868894e-09,,1.85626203420894e-08,1.2381614792214e-08,9.7538629818357e-09,9.10810845788123e-09,1.37233541736304e-08,2.7319491664975e-08,,,,1.40211839076927e-08,,,,,
1980-04,1.10107019416573e-08,9.57650588370345e-09,,2.07783164350139e-08,1.30559609676942e-08,1.02827731441662e-08,9.63667467976007e-09,1.43964173657446e-08,2.89593437299781e-08,,,,1.49025557020852e-08,,,,,
1980-05,1.1647639730207e-08,1.01967378643315e-08,,2.13101421006949e-08,1.37922081829264e-08,1.08157302942014e-08,1.01457861573396e-08,1.51489162844193e-08,3.09660568739839e-08,,,,1.55635845478797e-08,,,,,
1980-06,1.23159443043235e-08,1.08175339486254e-08,,2.17452721907975e-08,1.48135753388345e-08,1.13321881866712e-08,1.06285926285426e-08,1.5960873082256e-08,3.29147590499888e-08,,,,1.62900535926937e-08,,,,,
1980-07,1.28792661675634e-08,1.11861756942738e-08,,2.22214246462971e-08,1.58902782727027e-08,1.20603346667718e-08,1.11050968586345e-08,1.67580843260606e-08,3.483328986992e-08,,,,1.72811826829106e-08,,,,,
1980-08,1.33200015117005e-08,1.14225351302749e-08,,2.26331133847444e-08,1.68469307052338e-08,1.2629403399403e-08,1.1893973039448e-08,1.71452740351638e-08,3.65646452279333e-08,,,,1.83642593945348e-08,,,,,
1980-09,1.3925252445443e-08,1.18371513246919e-08,,2.31683575808751e-08,1.76825947418859e-08,1.32373854753485e-08,1.26327053018561e-08,1.86626391113789e-08,3.89084013894359e-08,,,,1.92477020813013e-08,,,,,
1980-10,1.49856418391441e-08,1.26409990485619e-08,,2.67817442662506e-08,1.98861779676031e-08,1.40545656849526e-08,1.38106763686561e-08,1.96234784386372e-08,4.75711841871514e-08,,,,2.01866446836923e-08,,,,,
1980-11,1.56865934757892e-08,1.32155386322541e-08,,2.75387045801216e-08,2.10266577303068e-08,1.48287855635377e-08,1.43855503621771e-08,2.04068954544763e-08,5.08169013797539e-08,,,,2.12154640151167e-08,,,,,
1980-12,1.62848028862412e-08,1.3608718887368e-08,,2.79557652949899e-08,2.18571633469796e-08,1.53882037870267e-08,1.53703440383992e-08,2.19080879875592e-08,5.34357326915951e-08,,,,2.19671979468941e-08,,,,,
1981-01,1.70820953642699e-08,1.428310481992e-08,,2.82614795894952e-08,2.31050320347074e-08,1.59326792866829e-08,1.63173242679551e-08,2.24560518019165e-08,5.63198175647954e-08,,,,2.37200012522837e-08,,,,,
1981-02,1.77958497705342e-08,1.48387469308055e-08,,2.89403020645151e-08,2.38834845043161e-08,1.66580240060649e-08,1.72791010635978e-08,2.37736384041471e-08,5.90578504637471e-08,,,,2.47720145782974e-08,,,,,
1981-03,1.88616803413233e-08,1.56792613929571e-08,,3.00928351875703e-08,2.51402631901902e-08,1.75296828963094e-08,1.84326851974028e-08,2.53956493476874e-08,6.19595294064141e-08,,,,2.61056692671808e-08,,,,,
1981-04,2.03500023095425e-08,1.67256736931527e-08,,3.57089923550007e-08,2.70019838554589e-08,1.91889478552391e-08,1.98356188708189e-08,2.79452032061553e-08,7.22370096959192e-08,,,,2.81185766547502e-08,,,,,
1981-05,2.18831339714284e-08,1.82713177376464e-08,,3.73450033559478e-08,2.85119940675912e-08,2.05306799327226e-08,2.11234681413377e-08,2.9514891216033e-08,7.59328948265661e-08,,,,3.02391704457698e-08,,,,,
1981-06,2.39347778028875e-08,2.02174753849104e-08,,3.88540403687618e-08,3.08989356762103e-08,2.23518243998405e-08,2.282233313649e-08,3.24211923494731e-08,7.9771369644699e-08,,,,3.26372638149112e-08,,,,,
1981-07,2.63865081849432e-08,2.23582487969008e-08,,4.02800559277962e-08,3.32952562302462e-08,2.4555876165173e-08,2.44746163495172e-08,3.57983998858767e-08,8.78469768710522e-08,,,,3.77855022567811e-08,,,,,
1981-08,2.84765603252595e-08,2.40477392761923e-08,,4.14179382060669e-08,3.66576081622303e-08,2.61933496518465e-08,2.64611923519131e-08,3.88806963416364e-08,9.92424931492053e-08,,,,4.12728850146687e-08,,,,,
1981-09,3.05122006946947e-08,2.55031267341462e-08,,4.34495220161983e-08,4.00668548212992e-08,2.79024236902187e-08,2.85135308702503e-08,4.26764873473405e-08,1.12095066883082e-07,,,,4.54643711797309e-08,,,,,
1981-10,3.22885849793433e-08,2.64310772645083e-08,,5.17223657045696e-08,4.21958754309515e-08,2.98262993836869e-08,3.07494564122572e-08,4.60774780354088e-08,1.2585285195808e-07,,,,4.93949249056638e-08,,,,,
1981-11,3.46154883576128e-08,2.87608254045663e-08,,5.45157934435002e-08,4.40060118964269e-08,3.14388683306392e-08,3.34539398803466e-08,4.90123189508468e-08,1.35563859737885e-07,,,,5.26917855651396e-08,,,,,
1981-12,3.7662547526956e-08,3.209185755155e-08,,5.7265268648077e-08,4.62897851054592e-08,3.34063269686196e-08,3.52158272866094e-08,5.2793840065552e-08,1.45665328673808e-07,,,,5.48827896968766e-08,,,,,
1982-01,4.21531189708516e-08,3.64523788887531e-08,,6.08986781546579e-08,5.09464315049852e-08,3.6472698421801e-08,3.80079941092871e-08,5.94626357923656e-08,1.53104228430421e-07,,,,6.20605026653082e-08,,,,,
1982-02,4.43808008845732e-08,3.80290486348699e-08,,6.45858074254492e-08,5.50262727613676e-08,3.90970142949299e-08,4.13043402208488e-08,6.08468152192577e-08,1.53764041364883e-07,,,,6.71673232596972e-08,,,,,
1982-03,4.64740537172943e-08,3.95690516427048e-08,,6.85952552815017e-08,5.73710091156102e-08,4.14785109057765e-08,4.4238992494733e-08,6.2211968124818e-08,1.53764041364883e-07,,,,7.14250779807288e-08,,,,,
1982-04,4.84200746993959e-08,4.07621308960275e-08,,8.33681904393077e-08,5.95187876160966e-08,4.37479370878773e-08,4.45623248647782e-08,6.3348802774396e-08,1.53764041364883e-07,,,,7.72194348432999e-08,,,,,
1982-05,4.99019952828055e-08,4.19016203010922e-08,,8.64204497694328e-08,6.10147294101033e-08,4.60702854168858e-08,4.63105117468865e-08,6.50374065425977e-08,1.53764041364883e-07,,,,8.00689827499825e-08,,,,,
1982-06,5.38420476330802e-08,4.62395774916603e-08,,8.92431791979325e-08,6.35658025635195e-08,4.94635289539089e-08,4.81929637657085e-08,6.67735766141291e-08,1.53764041364883e-07,,,,8.85347907750686e-08,,,,,
1982-07,6.25959413601325e-08,5.60324171312263e-08,,9.83511210390265e-08,6.98403170474729e-08,5.87498092024777e-08,5.24839679308835e-08,7.53402678437948e-08,1.68370228014532e-07,,,,9.60355629538508e-08,,,,,
1982-08,7.17915306390434e-08,6.35152522590398e-08,,1.15170290851748e-07,8.01383991153069e-08,6.9240846560063e-08,5.86848251631897e-08,8.70653616145475e-08,1.89774367416241e-07,,,,1.14441654374341e-07,,,,,
1982-09,8.4043781164512e-08,7.65911752339899e-08,,1.34450802588283e-07,8.98878128762479e-08,8.01895048350266e-08,6.53569804264089e-08,1.05364118505455e-07,1.98514027111868e-07,,,,1.23193245547045e-07,,,,,
1982-10,9.47084882572133e-08,8.58142701710235e-08,,1.8040073544772e-07,1.03205915368346e-07,9.02851826245368e-08,6.88643146099492e-08,1.1927726222937e-07,2.20000908101311e-07,,,,1.34110990142998e-07,,,,,
1982-11,1.05453212660034e-07,9.44789024788426e-08,,2.01957011740796e-07,1.16800696750246e-07,1.01193371022453e-07,7.78326777214549e-08,1.38712853769856e-07,2.46374559549889e-07,,,,1.45919218459788e-07,,,,,
1982-12,1.16652435384333e-07,1.02195840627994e-07,,2.2300539208134e-07,1.3016100449672e-07,1.13595831803646e-07,8.76669139595223e-08,1.65411819828775e-07,2.79401030342155e-07,,,,1.64656652660127e-07,,,,,
1983-01,1.35293267949727e-07,1.18997668316039e-07,,2.42666825782274e-07,1.55033967742526e-07,1.28818731708273e-07,1.00808456728475e-07,1.93880252371556e-07,3.23002384790937e-07,,,,1.88575459580318e-07,,,,,
1983-02,1.52929083100023e-07,1.36146419758597e-07,,2.66498866631891e-07,1.7304154294311e-07,1.48742363485289e-07,1.12262094921599e-07,2.18043934463005e-07,3.57606810439962e-07,,,,2.10195575965322e-07,,,,,
1983-03,1.70148808237697e-07,1.49600292189683e-07,,2.99267922800115e-07,1.98505379750186e-07,1.66237802639483e-07,1.23907540452885e-07,2.44443232810949e-07,3.99627101039791e-07,,,,2.3388658472437e-07,,,,,
1983-04,1.87624588767754e-07,1.60487492941044e-07,,3.934728547651e-07,2.19279743848777e-07,1.8678404790953e-07,1.3758066355903e-07,2.7864340490495e-07,4.50572460324327e-07,,,,2.56832072228761e-07,,,,,
1983-05,2.04620265437096e-07,1.71713155891929e-07,,4.25558204843375e-07,2.48495158822641e-07,2.05213407303271e-07,1.52760844322166e-07,3.10274996619151e-07,5.18163929091872e-07,,,,2.83380912463987e-07,,,,,
1983-06,2.37011272573391e-07,2.05785017310695e-07,,4.73905992632558e-07,2.86432993034288e-07,2.28592543966613e-07,1.70516723626338e-07,3.47995075159545e-07,5.62403050894098e-07,,,,3.09681245614329e-07,,,,,
1983-07,2.66521656545392e-07,2.26346595931789e-07,,5.16491114806466e-07,3.3051403649405e-07,2.60190178737976e-07,1.91697733969124e-07,3.99699646878849e-07,6.44747182239022e-07,,,,3.56690502505095e-07,,,,,
1983-08,3.12483599477923e-07,2.71362068468503e-07,,5.66450495521955e-07,3.85005709366651e-07,3.00784578483647e-07,2.21208662997819e-07,4.59490490164188e-07,7.28815956345175e-07,,,,4.09622511585623e-07,,,,,
1983-09,3.79250043041474e-07,3.42580156285047e-07,,6.33209511590453e-07,4.37762277337111e-07,3.54018032137864e-07,2.52445858069975e-07,5.39782410184597e-07,8.32098160898222e-07,,,,5.0281266841754e-07,,,,,
1983-10,4.43615967301446e-07,3.94364872812245e-07,,9.44295782516813e-07,5.06838210333101e-07,4.26427981377458e-07,2.90423711026122e-07,5.93056669913778e-07,8.84826456547641e-07,,,,5.95919989554495e-07,,,,,
1983-11,5.28946426812676e-07,4.64088085914224e-07,,1.12083846217126e-06,6.32328500012171e-07,5.23337771567853e-07,3.40430624189881e-07,7.05883941411651e-07,1.15486306108081e-06,,,,7.30445158172301e-07,,,,,
1983-12,6.22566679652267e-07,5.26534361726433e-07,,1.30841811156343e-06,7.96460044809158e-07,6.35501592337527e-07,3.96328762740055e-07,8.91297391790533e-07,1.4291702196883e-06,,,,8.72384121489179e-07,,,,,
1984-01,7.00631567404664e-07,5.9907809315778e-07,,1.43431770441243e-06,8.74117712861676e-07,7.1631682373305e-07,4.47185108401389e-07,9.90330435322816e-07,1.43701576149223e-06,,,,9.6379331087942e-07,,,,,
1984-02,8.19377255621718e-07,7.36155283965069e-07,,1.59547699704305e-06,9.49149276197442e-07,8.0099225878537e-07,5.06645383231721e-07,1.10448956331392e-06,1.65468598533104e-06,,,,1.07644985602734e-06,,,,,
1984-03,9.85493191429402e-07,9.15822301545816e-07,,1.83623921300332e-06,1.05091083397158e-06,9.42636828450097e-07,6.00630978931278e-07,1.27477692923398e-06,1.89440935069225e-06,,,,1.23590856882861e-06,,,,,
1984-04,1.16793265850142e-06,1.06418156567057e-06,,2.56243275282671e-06,1.22911079689402e-06,1.18296563676036e-06,7.1982553907503e-07,1.51736507621507e-06,2.30179239803363e-06,,,,1.43637095063593e-06,,,,,
1984-05,1.36733579531874e-06,1.21733571095526e-06,,3.18216348721533e-06,1.43591654333823e-06,1.47341483125968e-06,8.63133021730623e-07,1.83035135212402e-06,2.84285059235446e-06,,,,1.66955343195312e-06,,,,,
1984-06,1.61218876428382e-06,1.40828480185348e-06,,3.7496395418722e-06,1.7149401694931e-06,1.77818413609873e-06,1.04123983573853e-06,2.23704324559231e-06,3.80949985878306e-06,,,,2.00089621179995e-06,,,,,
1984-07,1.90697253476336e-06,1.6229262467184e-06,,4.29806949830909e-06,2.0549269408583e-06,2.08949088261462e-06,1.29415151162975e-06,2.84684325427812e-06,4.6208785651516e-06,,,,2.34507852436582e-06,,,,,
1984-08,2.34258677105287e-06,2.03302961180851e-06,,4.88214984372185e-06,2.49808211181017e-06,2.53777259759749e-06,1.60515340993587e-06,3.54273827199055e-06,5.66240211456439e-06,,,,2.79570470495748e-06,,,,,
1984-09,2.98784635985498e-06,2.73618483131998e-06,,5.77047939916149e-06,2.96843622447126e-06,3.09096468615621e-06,1.95780490167152e-06,4.21627712713805e-06,6.69131220000667e-06,,,,3.45549101532745e-06,,,,,
1984-10,3.5652512696759e-06,3.20439087399508e-06,,8.98682819087424e-06,3.45801717523713e-06,3.60711127187955e-06,2.44088538335759e-06,4.9240637206829e-06,7.80441527792507e-06,,,,4.00593420834798e-06,,,,,
1984-11,4.09912676279192e-06,3.58769931495619e-06,,1.00338752314804e-05,4.12908071982138e-06,4.19610363628761e-06,2.88176825064792e-06,5.79214875644857e-06,9.14070944323135e-06,,,,4.81813819744748e-06,,,,,
1984-12,4.90570124879455e-06,4.28182887581368e-06,,1.11136424921055e-05,4.9881921200159e-06,4.86198876708508e-06,3.56241029064121e-06,6.98748995912207e-06,1.08707634760343e-05,,,,5.98197971165942e-06,,,,,
1985-01,6.13892803235333e-06,5.47462607730345e-06,,1.21113650219368e-05,6.28389342937042e-06,6.00199407282624e-06,4.53761359995527e-06,8.76171307331712e-06,1.27128094843654e-05,,,,7.41793648382054e-06,,,,,
1985-02,7.40960291704795e-06,6.54924356079268e-06,,1.37522596378121e-05,7.75638785983483e-06,7.38730909482194e-06,5.91314622506248e-06,1.06167989031725e-05,1.47629069186378e-05,,,,8.95453862536014e-06,,,,,
1985-03,9.37162736117339e-06,8.19078522848491e-06,,1.62770885556916e-05,1.03590452130442e-05,9.4325944194313e-06,7.48048618833206e-06,1.3351861344626e-05,1.81078216653204e-05,,,,1.12615127300436e-05,,,,,
1985-04,1.21338249064919e-05,1.04697640386143e-05,,2.22399823830242e-05,1.37026392541943e-05,1.22499204754001e-05,9.60132732744158e-06,1.75472092982991e-05,2.28294496662699e-05,,,,1.50388204202973e-05,,,,,
