ym,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y manteni-miento del hogar,Salud,Transporte,Comunicaciones,Recreación y cultura,Educación,Restaurantes y hoteles,Otros bienes y servicios,Estacional,Núcleo,Regulados,Bienes,Servicios
1989-02,0.00332083877097997,0.0031445669668415,,0.00546643272191919,0.00281065017162535,0.00319795009989443,0.0038542911433485,0.00545331928022312,0.00472042003825073,,,,0.00407823141085477,,,,,
1989-03,0.00388555927507882,0.00372337581632184,,0.00660732890750769,0.0032930881672907,0.00380228190324533,0.00443458712519715,0.0060625510033101,0.00513424926259149,,,,0.00459761009950621,,,,,
1989-04,0.00518217718427265,0.00493471832968263,,0.0108157392194624,0.00471009292446702,0.00592457446292738,0.00557150367508436,0.00776532561100898,0.00611485128639057,,,,0.00563456470454717,,,,,
1989-05,0.00924856358437387,0.00881492426459019,,0.01948172419569,0.00803850968447748,0.0125919596138922,0.00915890833548278,0.0147330627147006,0.0116016368155557,,,,0.00956893488890286,,,,,
1989-06,0.0198356121153985,0.020212115309564,,0.0384933171701891,0.0147580888126189,0.025377792844677,0.0174390132027706,0.0334047864142926,0.01716115104518,0.0123418014233422,0.00905952067920966,,0.0212278213745187,,,,,
1989-07,0.058839217380773,0.0584152323239191,,0.108160643246378,0.0464227348797203,0.073572084127584,0.0505855922288408,0.116536062009179,0.0436270344643788,0.0397337902243655,0.021411704619865,,0.0603231053279135,,,,,
1989-08,0.0811165323294357,0.0728353546796615,,0.153230921596817,0.0677976973757938,0.104937803500427,0.0798051890990404,0.146057166110988,0.0736727121302632,0.0635597873561995,0.0428379210202287,,0.109092241432708,,,,,
1989-09,0.0887052940042026,0.0796410243058228,,0.170408355995546,0.0724342285121321,0.111322593256406,0.0893084595307792,0.148923541194996,0.0736727121302632,0.0732827868739008,0.050524725649209,,0.126099777641073,,,,,
1989-10,0.0936686020530344,0.0832484105512564,,0.188398615008523,0.0743848342790574,0.116559256162792,0.0949084452549235,0.153555808071829,0.0736727121302632,0.0813108234879726,0.054988263545763,,0.131823749080608,,,,,
1989-11,0.0997748597815808,0.0886636094286113,,0.201042829452858,0.0825926535565849,0.126717297286892,0.101059903747196,0.15635820156914,0.0736727121302632,0.0891587848527615,0.0599943358930698,,0.135958057585554,,,,,
1989-12,0.139757588099102,0.127229483673255,,0.270050774184659,0.106182889190672,0.18343012955116,0.158080730174598,0.220659696199219,0.0990455286039091,0.127927813445544,0.0709211561213958,,0.166328281384193,,,,,
1990-01,0.250452474415795,0.235026516544439,,0.422036693404999,0.160449727653153,0.338629798752497,0.314334992303776,0.391548116107156,0.116397966364561,0.230236526460733,0.103003798105538,,0.323226249028798,,,,,
1990-02,0.404657057144867,0.370983598891249,,0.638346056677701,0.312455335028004,0.572793442706191,0.477365883603131,0.652477822973212,0.213516964476933,0.336250282970169,0.23216300159233,,0.527341539278081,,,,,
1990-03,0.79120839698008,0.712059422253652,,1.33259819266132,0.579618657023884,1.12468238784499,0.892902502598074,1.23131283965864,1.19611583184486,0.625275627426757,0.530458587978815,,1.11918626317893,,,,,
1990-04,0.881189444430465,0.724783952771426,,1.52060476362218,0.785244581362183,1.16576666171691,1.08704751682908,1.438721949253,1.4568669517065,0.74874251586802,0.673321573829179,,1.32371438252196,,,,,
1990-05,1.0010966907268,0.827796575631464,,1.65768582977221,0.964364405517671,1.2861769560214,1.23570759606801,1.62215715831214,1.48569659239546,0.872629572424672,0.811316519078144,,1.44036094771529,,,,,
1990-06,1.14022797910221,0.959034688520753,,1.86020838538459,1.13743351353388,1.45773006544132,1.4171717214881,1.72197483171749,1.76716133087532,1.03313736511388,0.949221535795494,,1.55216363734125,,,,,
1990-07,1.26366214206293,1.06693993826336,,2.03256807765057,1.22484672310444,1.5903912207889,1.62100275849726,1.8539624469139,1.8804030664346,1.20519271975081,1.10901860995096,,1.65105144225344,,,,,
1990-08,1.4574789068402,1.25339419561257,,2.2541159232404,1.44294132728543,1.8608639101097,1.89334201358113,2.09016327052172,1.99819469315474,1.37345595551174,1.25280470433097,,1.83038693541017,,,,,
1990-09,1.68597318210401,1.43049240489637,,2.64830498156973,1.66993579659061,2.15140454952859,2.24336833135383,2.48709223807006,2.54164025180998,1.58479994638282,1.42186753276615,,2.09386719312263,,,,,
1990-10,1.8156314608644,1.51557252215762,,2.87869977851093,1.79225991925604,2.32662734694786,2.4910520158618,2.57324344455703,3.52862505029694,1.70435360557146,1.57626631827604,,2.37492886594683,,,,,
1990-11,1.92784863774095,1.58625886157879,,3.01637692773418,1.92000106047854,2.44313582803505,2.69483852739402,2.62947686110466,3.59438669040877,1.84549411985014,1.74981034704925,,2.71958238143555,,,,,
1990-12,2.01800008463331,1.66241106383002,,3.05433153745707,2.0036907661376,2.59622558349481,2.87914102004093,2.66766747020386,3.84157011680873,1.94070699001015,1.84031981838271,,2.89743478384305,,,,,
1991-01,2.17335919918453,1.76179341428238,,3.16926494960129,2.27462636972339,2.83701257730797,3.12593089682686,2.94328734937546,3.81418878982263,2.20741636444704,1.89521276564946,,3.05864435190918,,,,,
1991-02,2.75995768382825,2.19696985946863,,4.1178028885937,2.98636043830846,3.79969862411793,3.90480681926861,4.01959839710293,4.20095686516969,2.81723522126022,2.14449212538395,,3.70004249266921,,,,,
1991-03,3.06472026419825,2.3662090993407,,4.74856850485033,3.24524423405143,4.24886104438368,4.35951088420716,4.18580976302334,5.27585157275274,2.93118805750177,3.29059249244472,,4.2087040113721,,,,,
1991-04,3.23360353583657,2.50301194328096,,5.03252038011108,3.41322306042172,4.36201869160723,4.56059783256417,4.19766555103822,5.51491897708197,3.11868963291181,3.66926914725114,,4.65866229533795,,,,,
1991-05,3.32428985964445,2.61161811063907,,5.14759406543242,3.56148358271488,4.43994873711377,4.6897349083891,4.262031027255,5.40292060517326,3.17533174876309,3.65278615395341,,4.76910729126824,,,,,
1991-06,3.42813209835527,2.76637202802207,,5.19777679454682,3.60153408992817,4.53110426327334,4.80767794949599,4.30718923114545,5.40292060517326,3.26750734001238,3.65563814632745,,4.89780468771209,,,,,
1991-07,3.51695561044389,2.86741605255759,,5.1813628845853,3.68082622828061,4.60995816566523,4.87489822692328,4.32797684866318,5.40292060517326,3.5500201962742,3.66919418728731,,4.97900324057295,,,,,
1991-08,3.56270713030065,2.92758400427922,,5.13551011569517,3.72643079503874,4.70558352881428,4.99101407438439,4.34552699789405,5.40292060517326,3.5398444159708,3.69999336242816,,5.02175193353359,,,,,
1991-09,3.62564054245909,3.01900104557608,,5.15902535524835,3.76663059893788,4.75109089103515,5.11890113867186,4.35451641082493,5.40292060517326,3.52405661331429,3.72277182143863,,5.17045907321002,,,,,
1991-10,3.67461572434132,3.07538515180615,,5.21976266682169,3.78516901353498,4.83255456561792,5.22884938303259,4.36111931057201,5.40292060517326,3.55291524272856,3.73852746883728,,5.22890270049993,,,,,
1991-11,3.68890722408029,3.07001823117247,,5.24622461721367,3.84078537148065,4.87419111570146,5.30373298976669,4.37580948287755,5.40292060517326,3.55981071701076,3.7338202173583,,5.26387914588959,,,,,
1991-12,3.7128563379728,3.06811428741217,,5.24320971802489,3.91667822484387,4.87605859111679,5.36986156846337,4.38007705471022,5.42705005799634,3.70917719500597,3.74191120845478,,5.29375929739406,,,,,
1992-01,3.82582542835944,3.21614106013459,,5.2176049926042,4.06158402832268,4.94151039315698,5.49141941866013,4.37207935637314,6.09912226946952,3.97170247135641,3.74581732532027,,5.36923317321566,,,,,
1992-02,3.90823556050907,3.31945798110664,,5.18140964231101,4.27419810714739,4.98836401741668,5.60803494091788,4.36855397094616,6.09912226946952,4.07890430565333,3.78684853552465,,5.43420958893154,,,,,
1992-03,3.99029287961634,3.40193046291184,,5.31401650065297,4.33834777342885,5.15428525574014,5.72070088846294,4.45785946965727,6.1905436561282,3.91718824264759,4.08577715880572,,5.54112658622135,,,,,
1992-04,4.04163797767811,3.44118277407295,,5.43771211577071,4.42673809638372,5.22579523695507,5.75899444771271,4.57120285049029,6.86306675771642,3.89773711428423,4.1454897974972,,5.57959774724544,,,,,
1992-05,4.06884058327022,3.42474542376553,,5.47951157431367,4.52119276158585,5.28494924987966,5.88775223243788,4.59679548516892,6.86306675771642,3.96118846899142,4.19975964006456,,5.61856815336017,,,,,
1992-06,4.10074393406221,3.45060540006489,,5.4938486619584,4.58169914307059,5.35662226466259,5.97303995894748,4.63311783193658,6.86306675771642,3.95026792818815,4.23448601456073,,5.6415973309009,,,,,
1992-07,4.17163775477687,3.50716889681924,,5.47441498221167,4.71967602050942,5.45425714004758,6.05248660252083,4.66499345842883,6.86306675771642,4.13865537661382,4.31875975390264,,5.68677435198238,,,,,
1992-08,4.23407229135064,3.59022763425534,,5.41132614668301,4.83844933319102,5.53357297088216,6.17659559763638,4.67805849843227,6.86306675771642,4.0204994032956,4.57593333482854,,5.73794763943243,,,,,
1992-09,4.27784168079161,3.63110833053636,,5.42789201925307,4.9318923462233,5.57593576140499,6.25495548975434,4.68265877451576,6.86306675771642,4.01900428259286,4.74470569340386,,5.75389951856835,,,,,
1992-10,4.33199488265987,3.68279869294552,,5.45961421378702,4.98790534312542,5.64719995716513,6.37374781310634,4.7702495667034,6.95448814437509,4.04988888455488,4.79167982324106,,5.78195576134171,,,,,
1992-11,4.35196327796954,3.65406661887079,,5.47499458318657,5.07697752855602,5.67915330139138,6.47891863870188,4.83921531900366,6.95448814437509,4.10358331674354,4.88311458162812,,5.80477725292474,,,,,
1992-12,4.36430967723303,3.63980507219035,,5.47099582351939,5.10338075886565,5.71583091378142,6.57242378934229,4.84240160202115,6.95448814437509,4.15104415954538,4.92563210736542,,5.82428508842621,,,,,
1993-01,4.40063707728206,3.67387910017631,,5.41230513656499,5.22843678805143,5.7471988192862,6.68614680469146,4.84269591731995,6.95448814437509,4.19878386755694,4.92734681653816,,5.86820268055905,,,,,
1993-02,4.43278112268604,3.72975647440995,,5.33744991418616,5.23476295657612,5.79052375488082,6.75811976450787,4.84762249949559,6.95448814437509,4.20502081676558,4.96432198994938,,5.88342632752277,,,,,
1993-03,4.46610909757034,3.74764651808669,,5.37757388755798,5.29192019001838,5.81564574558709,6.80916080289293,4.87449476590816,6.95448814437509,4.18521690711281,5.1922646987278,,5.9067457328762,,,,,
1993-04,4.51279459481034,3.7987487754781,,5.42346464710025,5.35495570192775,5.87034597785844,6.8976741528422,4.89127713609868,7.13140102951283,4.22303730121867,5.21680705938728,,5.93918867584592,,,,,
1993-05,4.57085445538082,3.8799877162555,,5.42591260886484,5.52337239096627,5.89561371069369,6.97563166657607,4.90904482272432,7.13140102951283,4.23562095381486,5.24429511237559,,5.95782715922957,,,,,
1993-06,4.60373292793419,3.92591816332572,,5.4225781985504,5.53961787586562,5.94447561208655,7.05278937081697,4.91676100207993,7.13140102951283,4.26965258886653,5.25747049726909,,5.94198444835347,,,,,
1993-07,4.61854284683744,3.87327536668971,,5.38427388000399,5.59115308634635,5.95387350919983,7.13642635649676,4.91408657175601,7.13140102951283,4.58824545153978,5.29740893175068,,5.93966528849244,,,,,
1993-08,4.61928344564354,3.87942365326678,,5.29832441308204,5.5519749620064,5.97058939033152,7.22756670958478,5.00368638576592,7.17996052856901,4.47747436654653,5.30784125046758,,5.9497234129184,,,,,
1993-09,4.65735022427748,3.9304380647829,,5.28804842873877,5.59045785401817,5.97956858759969,7.29961058034592,5.10516118226672,7.22908022443479,4.46487503478192,5.34214948891548,,5.96421483374919,,,,,
1993-10,4.68367748322515,3.96367524522001,,5.29519554193685,5.65624644138096,5.97766405910072,7.3623519246126,5.11467524420851,7.30791767788279,4.47404622836595,5.35418290560993,,5.98267758286094,,,,,
1993-11,4.68635495363112,3.94708716988445,,5.29097955366899,5.72334750259407,6.01615109707506,7.38285673128379,5.11513591163272,7.30791767788279,4.47359265242243,5.36028160141759,,5.99615720030804,,,,,
1993-12,4.68573984517827,3.93059618735842,,5.29095714892542,5.74912792060971,6.02595904831393,7.41696984297755,5.09153950245902,7.30791767788279,4.50725806689747,5.36051936505288,,6.00276986794851,,,,,
1994-01,4.69045807673885,3.89189776755836,,5.24179140034513,5.77364043094992,6.02099517020928,7.53772293640612,5.08659372580737,7.30791767788279,4.66918579867685,5.36369579352041,,6.01710419299078,,,,,
1994-02,4.69029247061693,3.87608458531223,,5.17769240311735,5.81331435398544,6.01460845369295,7.57364180355306,5.08811648757075,7.30791767788279,4.71041305209186,5.38306357417637,,6.02939760410254,,,,,
1994-03,4.69683031229973,3.83890266272775,,5.2062662441204,5.84457752566611,6.0238247906964,7.63618525681117,5.10308817885775,7.30791767788279,4.66009860063791,5.67071775039683,,6.04373858574601,,,,,
1994-04,4.70826330636902,3.85251507462445,,5.23696561340451,5.84260547242752,6.01901406533746,7.69945925770925,5.11127782195492,7.35522014995159,4.63967984359503,5.69365784182932,,6.04480231061912,,,,,
1994-05,4.72458219533971,3.85426921805003,,5.26502999002122,5.93559502463036,6.05594363869623,7.7576639506045,5.11541743061419,7.38674146799397,4.62569066554421,5.71351637599852,,6.05794377272483,,,,,
1994-06,4.74286572836549,3.86521666349837,,5.26563686633611,5.97286794499404,6.0937945987348,7.82851387894728,5.128552850363,7.38674146799397,4.64410360897016,5.72466198562129,,6.06264865845896,,,,,
1994-07,4.7866536327766,3.90213042498985,,5.23019061377351,6.01867417369351,6.11772471525073,7.89187033443226,5.13374815520276,7.38674146799397,4.87551357559472,5.73193778711106,,6.06435674232905,,,,,
1994-08,4.79652931213416,3.92547985864268,,5.17893927580286,6.04535371428742,6.12101379397496,7.95622284132704,5.23248453979295,7.38674146799397,4.74791426312635,5.73342527389342,,6.07084293454656,,,,,
1994-09,4.82935738282433,3.95439502201539,,5.21052801599468,6.06055635069451,6.12658410754847,7.9992591884155,5.47047044966961,7.38674146799397,4.71747315764245,5.73662864109794,,6.07777645036528,,,,,
1994-10,4.84483281204362,3.97427500594087,,5.21298961542927,6.07294017654021,6.13271021737655,8.01509046910099,5.47748922973022,7.49298757510171,4.7570104206901,5.73844876271982,,6.08071866809941,,,,,
1994-11,4.85578647410784,3.99471073061426,,5.211146581741,6.10629573013165,6.12948165868893,8.01684840089378,5.47790511004375,7.49298757510171,4.75613462713988,5.74358937648972,,6.08095431178219,,,,,
1994-12,4.86634617875159,3.99534507030322,,5.19673838338843,6.11851800359341,6.14060005398577,8.03172320837118,5.48635707764637,7.49298757510171,4.84206766947753,5.74594358785392,,6.08517859090907,,,,,
1995-01,4.9269796201733,4.07390055076378,,5.14362842582095,6.16177170462644,6.14665205764658,8.04982034110478,5.50640250875842,7.49298757510171,5.1133296024587,5.75004178962673,,6.09463096462506,,,,,
1995-02,4.92684487233496,4.06014481138634,,5.10381617062051,6.17889402901662,6.16485253232935,8.06144313967472,5.51424665128742,7.49298757510171,5.1434201665344,5.76062637077017,,6.10871899542262,,,,,
1995-03,4.90470919690797,3.98920788004723,,5.16116744355728,6.1927396253985,6.18326667979443,8.11035355153419,5.53117617912734,7.49298757510171,5.01262118376812,5.90997472871665,,6.12593962274887,,,,,
1995-04,4.92714008324795,4.00843040694816,,5.1946235704195,6.22928054633972,6.22090396705069,8.19226558725595,5.59844641938014,7.5805422374405,4.96073209582874,5.91755974005724,,6.13871364046787,,,,,
1995-05,4.92817589296705,4.00377734963791,,5.2015135161262,6.27294871279917,6.23576101848656,8.19861788863101,5.61044936504442,7.5805422374405,4.91155662396632,5.93086981863576,,6.15309056775787,,,,,
1995-06,4.91802660349502,3.97709901965818,,5.17559609841485,6.29919039072485,6.2423515269629,8.19953973091259,5.62284259838755,7.5805422374405,4.89478663340247,5.9373163755256,,6.16123558499653,,,,,
1995-07,4.9379795696629,3.98602785936163,,5.11954137824715,6.30751089557557,6.23516693404558,8.20185175752937,5.62817866271805,7.5805422374405,5.10319190013575,5.93915875088674,,6.1723095067669,,,,,
1995-08,4.92601272728754,3.99800633797788,,5.05405913163389,6.27977847910004,6.23466918762204,8.21390991631815,5.62821705167006,7.75104701760992,4.95012065863144,5.93937660328164,,6.17513456831976,,,,,
1995-09,4.93411302672935,4.02656919315599,,5.05678082091771,6.30854928745035,6.22820960004123,8.21648744670476,5.61215767340922,7.75104701760992,4.89647998359163,5.9354318351848,,6.17855073605994,,,,,
1995-10,4.95088758968769,4.05798750162784,,5.07093964473319,6.31784690568539,6.22301228750966,8.21479382948976,5.60153033185891,7.86676181713351,4.9337068091788,5.93524443527521,,6.17304705818079,,,,,
1995-11,4.9395790573622,4.03834238983208,,5.061892024809,6.32190688421726,6.21525213669317,8.22856209641092,5.6046974204004,7.86676181713351,4.90201584998385,5.93345242363977,,6.16416715216873,,,,,
1995-12,4.9445852995696,4.03596130426493,,5.03425820891651,6.30801337919738,6.20738453193413,8.23315811508492,5.60825479662073,7.86676181713351,5.00287098089321,5.93361991230897,,6.16010928807206,,,,,
1996-01,4.95940859039573,4.03570793826672,,4.98921882962981,6.28991951219475,6.2019994837788,8.23409644828389,5.61670036606468,7.86676181713351,5.2127500894578,5.93586051247799,,6.16258820636208,,,,,
1996-02,4.94329233748727,4.00669568208448,,4.92808018091082,6.29866339570686,6.19532992872404,8.24110838635417,5.62300895051296,7.86676181713351,5.19366854149287,5.93480873048542,,6.16648498070951,,,,,
1996-03,4.91662358020123,3.97295546842463,,4.95109374903194,6.28978469951572,6.18817003786247,8.24343690388833,5.6210191231667,7.86676181713351,5.01465947566248,5.98892748187568,,6.1651083955796,,,,,
1996-04,4.91669866869129,3.97466430187243,,4.96932439146102,6.26630166781532,6.18689664688813,8.24689010198785,5.64515297766865,7.9635392318254,4.97648630026721,5.97719624753545,,6.20050553816563,,,,,
1996-05,4.91231370659346,3.9626673293877,,4.97985462093781,6.28213045897951,6.1852428442551,8.23297176771852,5.67608167667779,7.9635392318254,4.91133487572726,6.00013985271624,,6.24519662735889,,,,,
1996-06,4.91244125416562,3.96504749026143,,4.97180255092345,6.28181738160095,6.17977504421299,8.23173000163976,5.66785364462861,7.95848379720222,4.92402044291817,5.99947926803495,,6.23837627376072,,,,,
1996-07,4.93907606733972,4.0113015800301,,4.93442461981761,6.27680034446346,6.17925136063091,8.22753965953332,5.65962561257942,7.95848379720222,5.04195690787854,6.0015769757729,,6.23683993020181,,,,,
1996-08,4.93525066878428,4.02676615285533,,4.86831309214588,6.28268865031992,6.17304373401883,8.2169788760427,5.6541679832342,7.95848379720222,4.98429788596127,6.00089882235008,,6.22304345853719,,,,,
1996-09,4.94421191433819,4.05630640898276,,4.86594111168557,6.29575545279572,6.17162707112109,8.22866269100694,5.65667606143271,7.95848379720222,4.93100215262667,5.9967748530897,,6.21579441982119,,,,,
1996-10,4.96913512138261,4.03167350085722,,4.8697616075235,6.30201142959497,6.16342969391767,8.23198396176742,6.13329409521166,8.08776629018748,4.95176249155294,5.99627004458324,,6.20883028363691,,,,,
1996-11,4.9614174646573,4.01369376191833,,4.86531767534282,6.27466116806906,6.16057537137479,8.22624017524372,6.14778592459844,8.08776629018748,4.97439201134278,5.99493482022743,,6.20314421488466,,,,,
1996-12,4.94727099885119,3.98077097724542,,4.85149005208443,6.25156474793577,6.1565353501555,8.22919040036313,6.14668544130726,8.08776629018748,5.00585338271447,5.99487625775568,,6.19585390524117,,,,,
1997-01,4.97037768160175,3.98051946063406,,4.80987762444429,6.24205432621567,6.14752527531764,8.23827524674816,6.1613116320261,8.08776629018748,5.30373854366971,5.99447920419724,,6.18645611565509,,,,,
1997-02,4.98948924523714,3.98729376465927,,4.77507039413301,6.28504954343437,6.1424786453262,8.24036794416378,6.16511853643455,12.8088727247353,5.28978296383693,5.99359022587613,,6.18836389756143,,,,,
1997-03,4.96489313599874,3.95660781337935,,4.8079556870939,6.27978850648939,6.13436896042072,8.24549167219397,6.16536806462266,12.8088727247353,5.13905127824873,6.00151958455059,,6.18564933558862,,,,,
1997-04,4.94848372939619,3.93740008157321,,4.83103062473002,6.2756416239165,6.1313355479736,8.25167411712,6.15489427888043,12.9909913412013,5.0205425236411,6.01365489994587,,6.19066708157955,,,,,
1997-05,4.94437752046011,3.93672598006701,,4.82935806191673,6.25980391951733,6.12792419407336,8.24940331779667,6.14662145972056,12.9909913412013,5.00504702548153,6.01099499247915,,6.18716704066415,,,,,
1997-06,4.9556356509224,3.96171581985427,,4.81997437083902,6.25563586801136,6.12198581986905,8.28586638521718,6.15396014771466,12.9909913412013,4.99677738408154,6.01109923367886,,6.18069682428954,,,,,
1997-07,4.96664794372544,3.96519266712902,,4.77833466785889,6.25955323478361,6.12015292733178,8.29135291342975,6.14719729400083,12.9909913412013,5.12951722390988,6.01688052088966,,6.18009107357957,,,,,
1997-08,4.9748212744384,4.00433216569239,,4.71619072803721,6.25402925740682,6.12440662133337,8.30708030133574,6.13766403758304,12.9909913412013,5.07321333012018,6.01535438287595,,6.16923415700859,,,,,
1997-09,4.97243901494542,4.01639016794311,,4.74204190563715,6.23706848540059,6.11713804142647,8.30093578551968,6.13415784663206,12.9909913412013,4.99812803244671,6.01705503705547,,6.16670731118987,,,,,
1997-10,4.9646493555584,4.00357299239117,,4.74439830018889,6.21757524050662,6.10558983035942,8.29462306234634,6.13487444040307,13.0785596668769,5.0036347803833,6.01624218994763,,6.15463623055847,,,,,
1997-11,4.95505448658149,3.9842681677755,,4.7411554570873,6.19442311265472,6.11346608083798,8.29520519172988,6.14456125262893,12.8211150745255,5.00867787291094,6.02096232517039,,6.13848598470654,,,,,
1997-12,4.96349731297112,3.98775241259764,,4.72601861750913,6.19217140666874,6.11337838854004,8.30303507930225,6.13371637368386,12.8211150745255,5.10768734170936,6.01759966804271,,6.13500591359477,,,,,
1998-01,4.99469709489731,3.98402774748523,,4.6807785696496,6.1754423787719,6.11386872434684,8.28816192091658,6.34042808398322,12.8211150745255,5.36033586189695,6.01983909696229,,6.15255670834095,,,,,
1998-02,5.01211248154482,4.01336642044619,,4.64981034344268,6.18558675432973,6.10647045864721,8.28904253590471,6.44419342128776,12.8211150745255,5.35645862753525,6.01615668873888,,6.14723675265517,,,,,
1998-03,5.00581636308345,4.02042368065919,,4.71021742857822,6.27231364480708,6.10416452174217,8.29865014437071,6.43337413497736,12.8211150745255,5.15579998994115,6.01138736103985,,6.13650764282739,,,,,
1998-04,5.00638106967311,4.0284084083766,,4.72178119861699,6.26728880858899,6.10187587627615,8.30275308461504,6.41231139663684,12.8944598665721,5.12240672103223,6.01839143266072,,6.14608382932586,,,,,
1998-05,5.00276550744607,4.04613478131727,,4.71973944459447,6.18414281026351,6.09823355815458,8.29455874776855,6.3914853901671,12.8944598665721,5.08300161097553,6.02864689271295,,6.14022069498146,,,,,
1998-06,5.0123161462165,4.06632268815299,,4.7094235213605,6.20549669295886,6.09305600726762,8.3028470828441,6.38371802554213,12.8944598665721,5.08884770091431,6.03309764056567,,6.13476494463102,,,,,
1998-07,5.02798186818458,4.08127313143441,,4.66456532826091,6.18339521267984,6.09122558493593,8.29868477529721,6.38091563204482,12.8944598665721,5.24032862676478,6.05077647953647,,6.12967796998753,,,,,
1998-08,5.02899710571462,4.0970576481844,,4.602962998762,6.1797608411181,6.08814029817171,8.29782889668515,6.37970638005626,12.8944598665721,5.22403909071889,6.05153662041973,,6.12080605189691,,,,,
1998-09,5.0274418482218,4.09620970431446,,4.61893758092573,6.17055012692409,6.08127559687645,8.28959003436174,6.37884902679452,12.8944598665721,5.21505604715587,6.05465917141325,,6.12711784116276,,,,,
1998-10,5.009049282594,4.05478806238033,,4.60913404443596,6.16377161172433,6.07863741732146,8.29679326707364,6.37766536744063,13.0011022104476,5.21434824469585,6.05368469188339,,6.1220415170812,,,,,
1998-11,4.99715547148981,4.03107245013153,,4.60505638110664,6.17325417958513,6.07722322462929,8.29446639863122,6.36800414784945,13.0011022104476,5.19703956270278,6.05505622497169,,6.12405846724736,,,,,
1998-12,4.99647864646978,4.00106614851834,,4.59191746018314,6.1759615747093,6.06910612910709,8.29041128204731,6.35181680641521,13.0011022104476,5.36533863656295,6.05809444600589,,6.12293616428361,,,,,
1999-01,5.02003277433236,3.96653809606113,,4.54224419545508,6.23671864092776,6.04782901337961,8.52528482193392,6.34969901589555,13.0011022104476,5.63083847515044,6.0598419501628,,6.12371232398452,,,,,
1999-02,5.01196847622141,3.93528068424509,,4.49253099183631,6.31215246268968,6.02184615603016,8.57683048239084,6.33610292872253,13.0011022104476,5.65676957983291,6.05821625594712,,6.12766235114161,,,,,
1999-03,4.97433782799552,3.9315532450524,,4.52986995817073,6.30416508999621,6.03336472463029,8.31761469935854,6.34624401021394,13.0011022104476,5.39561063101605,6.07072871366046,,6.12408908761292,,,,,
1999-04,4.96946633362646,3.94784541849224,,4.56766773468865,6.28738481099826,6.02568732570058,8.31641910784844,6.34367195042873,13.0892034062592,5.248971208385,6.07766719531297,,6.12658131910536,,,,,
1999-05,4.94499880056968,3.91150496692373,,4.55927667116292,6.25481139377602,6.02175352332106,8.32862238671017,6.34763241064525,13.0892034062592,5.16657493846625,6.07587401242809,,6.12698470913859,,,,,
1999-06,4.94469844660942,3.9115040422303,,4.5483772504769,6.25964793790524,6.0202775754895,8.32788194451977,6.33388276766415,13.0892034062592,5.18175797319806,6.07434436066608,,6.1239386484256,,,,,
1999-07,4.95388907207133,3.90050111517652,,4.49004991001601,6.28149539098742,6.01446271156398,8.33457890606809,6.32290352738702,13.0892034062592,5.36924274949907,6.07714364681555,,6.12298941709328,,,,,
1999-08,4.93524141129921,3.88102429758396,,4.42629477689603,6.29705567094794,6.0042780539748,8.3566833317252,6.32028028233246,13.0892034062592,5.26982114255938,6.07629800472353,,6.12464158551322,,,,,
1999-09,4.92540893353868,3.87003154215784,,4.4234454779858,6.29490089639233,5.99455408972551,8.36770091362726,6.32445188178508,13.0892034062592,5.21394730596058,6.07699372688788,,6.11718352951927,,,,,
1999-10,4.92463850505844,3.86469421171373,,4.4302808730125,6.26885976625362,5.9809679590584,8.36905151976074,6.36559844018966,13.0892034062592,5.23339507450214,6.07729005299492,,6.10352152119906,,,,,
1999-11,4.90907255820729,3.82409462223365,,4.42615352959963,6.25568266249499,5.97155894602004,8.36436150285766,6.41032796744925,13.2848623895131,5.23507946516649,6.07761448908839,,6.10098003085768,,,,,
1999-12,4.906019645351,3.79680784398084,,4.41191677624131,6.23904833771978,5.97088581500062,8.36068073009829,6.46081583751153,13.2848623895131,5.31800658693026,6.08133203479486,,6.0970752685888,,,,,
2000-01,4.94748700683631,3.80055007826832,,4.35143468392078,6.24537896286196,5.96391242466003,8.48796422680962,6.53546955286912,13.2848623895131,5.65960078967299,6.07998861169299,,6.10079897130481,,,,,
2000-02,4.94768964289854,3.7941780158826,,4.30868838143227,6.2446469634395,5.96061840552465,8.51473393299374,6.55948184235635,13.2848623895131,5.68782217288512,6.08041846023561,,6.09257008089093,,,,,
2000-03,4.92154856226184,3.81870088549067,,4.34949034182682,6.24333671789793,5.95388833043328,8.51124115669251,6.55884842464805,13.2848623895131,5.28367592773805,6.02325797406284,,6.09743073109333,,,,,
2000-04,4.91601464340509,3.80458451567782,,4.36504994917492,6.25726921832084,5.9482019171977,8.51478175665415,6.53355650342689,13.2848623895131,5.29037317253381,6.02118134881472,,6.10165101625949,,,,,
2000-05,4.89690616559806,3.79160089530954,,4.36145252665338,6.29810520436645,5.9403306071303,8.52589993315223,6.51782982941687,13.2848623895131,5.11661102842051,6.01942564591176,,6.09921603153744,,,,,
2000-06,4.8878523451934,3.78184907845861,,4.34251954421943,6.29672476709943,5.92887132346398,8.5146366365812,6.51874476610663,13.2848623895131,5.09083895530342,6.01710188703286,,6.10128490319302,,,,,
2000-07,4.90908078708291,3.78402395739217,,4.27312231219754,6.30263981266082,5.91327444545814,8.51150666046234,6.52481661868414,13.2848623895131,5.28470963291304,6.01841134390111,,6.25729566571536,,,,,
